Marca temporal,FECHA DE REGISTRO,RESPONSABLE,PROVEEDOR,TIPO DE EQUIPO,MODELOS,Modelo del equipo,numero de serie,MODELO DEL PROCESADOR Y FRECUENCIA EN GHZ,GENERACION,NUCLEOS,SISTEMA OPERATIVO,TOUCH,RAM SOLDADA?,RAM TOTAL DEL EQUIPO PREPARADO,TIPO DE RAM,CAPACIDAD DE EXPANSION RAM [CAPACIDAD DE EXPANSION],CANTITDAD DE SLOTS [CANTIDAD],CANTIDAD [CANTIDAD DE RAM SOLDADA],PULGADAS DEL MONITOR,TIPO DE MONITOR,RESOLUCION,ALMACENAMIENTO [PRINCIPAL],ALMACENAMIENTO [SECUNDARIO],TIPO DE DISCOS [PRINCIPAL],TIPO DE DISCOS [SECUNDARIO],SLOTS ALMACENAMIENTO [SSD],SLOTS ALMACENAMIENTO [M.2],SLOTS ALMACENAMIENTO [M.2 MICRO],SLOTS ALMACENAMIENTO [HDD],SLOTS ALMACENAMIENTO [MSATA],縏IENE PUERTO ETHERNET?,縀S GIGABYTE?,"Puertos  de conectividad
",DISPOSITIVOS DE ENTRADA,IDIOMA DEL TECLADO, [HDMI], [MINI HDMI], [VGA], [DVI], [DISPLAYPORT], [MINI DP], [USB 2.0]," [USB 3,0]", [USB 3.1], [USB 3.2], [USB TIPO C],LECTORES [SD],LECTORES [SC],LECTORES [ESATA],LECTORES [Tarjeta SIM],縏IENE BATERIA?,CANTIDAD DE BATERIAS [CANTIDAD DE BATERIA],CONDICION DE LA BATERIA,TIENE TARJETA  DEDICADA?,MODELO DE TARJETA DEDICADA,Cantidad de VRAM,MODELO DE LA TARJETA INTEGRADA,AREA DE TIENDA,DETALLES ESTETICOS,DETALLES DE FUNCIONAMIENTO,Columna 61,ENTRADAS DE MONITOR [HDMI],ENTRADAS DE MONITOR [VGA],ENTRADAS DE MONITOR [DVI],ENTRADAS DE MONITOR [DISPLAYPORT],ENTRADAS DE MONITOR [USB 2.0],"ENTRADAS DE MONITOR [USB 3,0]",ENTRADAS DE MONITOR [USB 3.1],ENTRADAS DE MONITOR [USB 3.2],ENTRADAS DE MONITOR [USB TIPO C],DETALLES DE FUNCIONAMIENTO,DETALLES ESTETICOS,RAM TOTAL DEL EQUIPO PREPARADO
10/9/2025 17:43:59,09/10/2025,ALEJANDRA,TCG,LAPTOP,DELL LATITUDE,5500,4ZJ2833,i5-8365U 1.60GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,NO,NO,16GB,DDR4,32GB,2,,15.6创,RIGIDO,1366 x 768,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,3,0,1,SI,SI,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"PUNTOS DE LUZ LEVE, MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, REGILLA DE VENTILADOR ROTA, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/10/2025 9:15:30,09/10/2025,ALEJANDRA,TCG,LAPTOP,DELL LATITUDE,5500,BBNQ2Z2,i5-8365U 1.60GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,NO,16GB,DDR4,32GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,SSD,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,3,0,1,SI,SI,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE",N/A,,,,,,,,,,,,,
10/10/2025 12:09:56,10/10/2025,ALEJANDRA,TCG,LAPTOP,DELL LATITUDE,7420,CBTNWD3,i7-1185G7 3.00GHz,11 TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,32GB,2,,14创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,0,1,2,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) Iris(R) Xe Graphics,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/10/2025 12:12:56,10/10/2025,ALEJANDRA,TCG,LAPTOP,DELL LATITUDE,7420,27N9CF3,i7-1185G7 3.00GHz,11 TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,32GB,2,,14创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,0,1,2,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) Iris(R) Xe Graphics,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/10/2025 12:24:22,10/10/2025,ALEJANDRA,TCG,LAPTOP,DELL LATITUDE,7410,JRSJN73,i7-10610U 1.80GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,16GB,DDR4,N/A,RAM SOLDADA,16GB,14创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,0,2,2,SI,SI,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/10/2025 12:33:11,10/10/2025,ALEJANDRA,TCG,LAPTOP,DELL LATITUDE,5400,6P9N2R2,i5-8365U 1.60GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,NO,NO,16GB,DDR4,32GB,2,,14创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,3,0,1,SI,SI,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE",N/A,,,,,,,,,,,,,
10/10/2025 12:50:10,10/10/2025,SANTIAGO,TCG,LAPTOP,DELL LATITUDE,5500,9FHZN13,I5-8365U 1.6 GHZ,8TH GEN,4 NUCLEOS,WIN 10 PRO,NO,NO,16GB,DDR4,32GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,3,0,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,UHD GRAPHICS 620,,DESGASTE DE CARCASA SUPERIOR E INFERIOR,N/A,,,,,,,,,,,,,
10/11/2025 10:55:56,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SXH1V,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR","NO CUENTA CON PLUMA TOUCH ORIGINAL, NO FUNCIONA LECTOR DE HUELLA",,,,,,,,,,,,,
10/11/2025 11:06:43,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SZ4DP,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, RAYONES MARCO DE DISPLAY, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR",NO FUNCIONA LECTOR DE HUELLA,,,,,,,,,,,,,
10/11/2025 11:15:24,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SW3NH,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA SUPERIOR E INFERIOR",N/A,,,,,,,,,,,,,
10/11/2025 11:22:18,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RDMX8,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA SUPERIOR E INFERIOR",NO FUNCIONA LECTOR DE HUELLA,,,,,,,,,,,,,
10/11/2025 11:28:04,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SXWM3,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA SUPERIOR E INFERIOR",NO FUNCIONA LECTOR DE HUELLA,,,,,,,,,,,,,
10/11/2025 11:33:21,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90P2HQT,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR",NO FUNCIONA LECTOR DE HUELLA,,,,,,,,,,,,,
10/11/2025 11:37:32,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RG9LL,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA SUPERIOR E INFERIOR",NO FUNCIONA LECTOR DE HUELLA,,,,,,,,,,,,,
10/11/2025 11:44:22,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RGJNW,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR",N/A,,,,,,,,,,,,,
10/11/2025 11:50:34,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SLM95,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR",N/A,,,,,,,,,,,,,
10/11/2025 11:56:00,11/10/2025,PEDRO,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RDMYA,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES PANTALLA LEVES, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR",NO FUNCIONA LECTOR DE HUELLA,,,,,,,,,,,,,
10/13/2025 7:10:24,11/10/2025,TAMARA,BB,LAPTOP,HP ZBOOK,firefy 15 G7,5CG1338MHM,I7-10610u 1.80GHZ ,10TH GEN,4 NUCLEOS,WIN 11 PRO,SI,NO,32GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2 MICRO,N/A,N/A,1,1,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,0,2,2,NO,SI,NO,NO,SI,1 INTERNA,BUENA(>60%),SI,NVIDIA QUADRO P520,4GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, ABOLLADURA GRADO B",N/A,,,,,,,,,,,,,
10/13/2025 7:17:23,11/10/2025,TAMARA,BB,LAPTOP,HP ZBOOK,firefy 15 G7,5CG1245C1Q,I7-10610u 1.80GHZ ,10TH GEN,4 NUCLEOS,WIN 10 PRO,SI,NO,32GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2 MICRO,N/A,N/A,1,1,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,NO,SI,NO,NO,SI,1 INTERNA,BUENA(>60%),SI,NVIDIA QUADRO P520,4GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, ABOLLADURA GRADO A",N/A,,,,,,,,,,,,,
10/13/2025 8:30:38,11/10/2025,TAMARA,BB,LAPTOP,LENOVO THINKPAD,T470s,PC0XTDBB,i5-6300u 2.40GHZ ,6TH GEN,2 NUCLEOS,WIN 10 PRO,SI,SI,8GB,DDR4,24GB,1,4GB,14创,RIGIDO,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,3,0,0,1,SI,NO,NO,NO,SI,2 INTERNAS,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 8:36:12,11/10/2025,TAMARA,BB,LAPTOP,LENOVO THINKPAD,T470s,PC0S26UU,i5-6300u 2.40GHZ ,6TH GEN,2 NUCLEOS,WIN 10 PRO,SI,SI,8GB,DDR4,24GB,1,4GB,14创,RIGIDO,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,3,0,0,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 8:44:59,11/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,X1 7th,MJ0DAVBX,i5-8365u 1.60GHZ ,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,DDR5,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,512GB,N/A,M.2 MICRO,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 8:52:39,11/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,X1 7th,PF1W2MS0,i5-8365u 1.60GHZ ,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,16GB,DDR5,N/A,RAM SOLDADA,16GB,14创,RIGIDO,1920 x 1080,512GB,N/A,M.2 MICRO,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 9:01:27,11/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90P2HLY,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 9:04:56,11/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RDMZM,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",LECTOR DE HUELLA DIGITAL NO FUNCIONA,,,,,,,,,,,,,
10/13/2025 9:08:10,11/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90T46CN,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",LECTOR DE HUELLA DIGITAL NO FUNCIONA,,,,,,,,,,,,,
10/13/2025 9:11:24,11/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SW3N5,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 9:13:30,13/10/2025,AARON,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RGJP8,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 9:16:35,13/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RGJWX,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/13/2025 9:19:38,13/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90VH5ZC,i7-8650U 1.90GHz,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
